Ticker,Earning Date,RSI,MFI,adjclose_SMA_12,adjclose_SMA_30,adjclose_EWMA_12,adjclose_EWMA_30,adjclose_UpperBand,adjclose_LowerBand,SMA_12_SMA_30,EWMA_12_EWMA_30,UpperBand_LowerBand
A,2020-02-18,47.41208037767311,45.869574559819974,1.0052363083061164,0.9825257488271169,0.9810693657318609,0.9792529422119816,0.9341398112061328,1.0361980284654058,0.977407740556777,0.9981485269203934,1.1092536856206765
A,2020-05-21,55.63879673639965,56.06192201743963,1.0003303945645454,1.0322787351632332,0.990432409212855,1.0163159880241182,0.9666766052145916,1.1074331042928331,1.031937788526955,1.02613361454098,1.1456086744201233
A,2020-08-18,58.94029011383698,64.82419251759046,1.0017060061756176,1.025700141811183,0.9951211529106028,1.016404900708781,0.9658454088387143,1.0934635412956557,1.0239532712069601,1.021388097053234,1.132131013192249
A,2020-11-23,61.961529540095896,59.562165238683136,1.0184552721155817,1.0451005535891045,1.016007160049279,1.0358307258451374,0.9885715164642142,1.108486643067515,1.0261624464058927,1.0195112461558804,1.1213014178601837
A,2021-02-16,63.55905971865124,59.460785613364216,1.031709252814868,1.0275843183528954,1.015600279617207,1.029772608323958,0.9814179906540217,1.0783084135439227,0.9960018440750451,1.013954632537215,1.0987249304705864
A,2021-05-25,55.3514722660408,56.21717431434547,1.016253489874658,1.0031900161720566,1.00477375639641,1.0083285534801456,0.9719662441825905,1.0364864572841945,0.9871454574741853,1.00353790797292,1.066381125360855
AAL,2016-07-22,67.04952044080324,74.34276223970085,1.0622262081480587,1.164526217883201,1.0190152100377021,1.0699629396102375,0.963136667500375,1.4724018975653868,1.0963071791586632,1.0499970256289406,1.5287569742170712
AAL,2016-10-20,66.85818705940332,82.00464941404502,1.0468535368755967,1.0888264899553861,1.0065463589128507,1.037199264881101,0.9997548682911027,1.1953218510269592,1.0400943891397267,1.030453546125146,1.1956149341589528
AAL,2017-01-27,47.84050908437846,58.83700121544659,0.9832975719187639,0.9834932204648307,0.9509261366439482,0.9586726180868684,0.9454887956411101,1.0246808104264387,1.000198971859236,1.0081462493714386,1.0837577506475162
AAL,2017-04-27,49.82604681021866,63.56861148213103,0.9819156354951074,1.0239098725921698,0.9525165456731198,0.9683917166559738,0.9465158442024667,1.1150875513779563,1.0427676631056881,1.016666556665045,1.178097079101225
AAL,2017-07-28,46.25180475499901,39.755709586390125,0.9689429890557286,0.9905957471709853,0.9535360994196793,0.9618245185303704,0.9224207428602542,1.0696524708817103,1.0223467823802082,1.0086922971408585,1.1596145025586893
AAL,2017-10-26,42.35881837311254,32.57399704841001,0.9400049147342531,0.9809765616558693,0.9273630023611472,0.9457169087882197,0.8853376964505237,1.099780694874449,1.0435866305371384,1.0197915016884886,1.2422160485017926
AAL,2018-01-25,43.97700586775535,50.43512828809271,0.9396032005672842,0.9872215693217484,0.9263710197793733,0.955339189296261,0.8944741394547128,1.101427896950503,1.0506792321755765,1.031270591262437,1.2313691904183532
AAL,2018-04-26,27.65656619524168,19.56380500350096,0.9220892770828301,0.854297048311644,0.8945441275789949,0.8504967401116209,0.7471721462257607,0.9972810053406719,0.92647975585872,0.9507599612927041,1.334740608811908
AAL,2018-07-26,55.885142745657056,56.77970895095875,1.0621252913824542,1.0256014708583339,1.0236126250444402,0.9994078497650831,0.9327194222233675,1.1390281516564702,0.9656125121768061,0.9763535787981257,1.2211905579722089
AAL,2018-10-25,39.66557540782534,29.215171461409383,1.0121686868605226,0.8835490612877798,0.9688486291969512,0.9027437031968499,0.7138209313050803,1.159169561239018,0.8729266897480433,0.9317696036222979,1.623894047376428
AAL,2019-01-24,52.959517891684584,60.54000477248795,1.0305922477854803,1.0394878380956762,1.0124464298264744,1.002765727447899,0.975178683605596,1.112877694528316,1.0086315323342578,0.9904383065677513,1.1412038770306134
AAL,2019-04-26,46.848117695205325,38.78855050530488,0.9724483747986901,1.0083470597448236,0.9690481965170608,0.9762747681909879,0.9253945090209079,1.1076357523330742,1.0369157745300004,1.0074573913866212,1.1969335689110394
AAL,2019-07-25,44.07782594342516,49.37928479037906,0.9487953755564841,0.9665014903053906,0.9452082883651225,0.9581848199122928,0.9212040684737528,1.0164840151270773,1.0186616790143201,1.013728753447153,1.1034297935865436
AAL,2019-10-24,65.5275399372965,68.9360123291133,1.0494825218589063,1.0681597543444084,1.0399531437997298,1.0532238282192317,0.9887596282443851,1.161425419892435,1.0177966112788805,1.0127608484080486,1.174628682963756
AAL,2020-01-23,56.007838742358324,59.52035762742281,1.038523916984744,1.0270308450436578,1.0281731226933117,1.022803694848193,0.9749351254368962,1.0850083334266565,0.9889332621491712,0.9947777006356152,1.1129031102868852
AAL,2020-04-30,48.994082508712886,45.41011554214989,1.077613286509974,1.0433800654457752,1.0619396863511705,0.9593537952336347,0.8170966340164827,1.442998118089321,0.9682323691692141,0.9033976294171457,1.7660066851532426
AAL,2020-07-23,45.048348165663185,37.60432729959356,0.9933887054253424,0.8818241188392995,0.9815580980935782,0.9332342917310944,0.6855334806289168,1.235623508566901,0.887692918213446,0.9507682668439695,1.8024262030693594
AAL,2021-01-28,68.52280822581818,74.41771461526982,1.1281944943963758,1.1353657217861792,1.1181474742971171,1.1447762346737267,1.048217689804482,1.2383186008285743,1.0063563750979305,1.023815070005277,1.1813563278631092
AAL,2021-04-22,34.39939012521317,40.92815231316758,0.9050052441694724,0.8690819714926981,0.9202469423952985,0.9066882293001635,0.7783891186805152,0.983695831177956,0.9603060060610573,0.9852662231510998,1.2637584564972673
AAP,2016-08-16,39.147877733036026,51.13813254894618,0.9588857639312485,0.967380159790001,0.930262380525764,0.9377371361357364,0.9365345584095435,1.000326816101377,1.008858610877616,1.0080351046827754,1.068115220222271
AAP,2016-11-14,50.00812324506108,43.874484436874816,1.019179618240012,0.9991028514183342,0.9739052796121681,0.9616705321350146,0.9489695585278257,1.0548285912363449,0.9803010514904649,0.9874374359259808,1.111551557958026
AAP,2017-02-21,40.908711991570875,59.29919828601901,0.992623728266066,0.9696634381433811,0.9552424454116263,0.9433114872443631,0.9169449575375632,1.0288136545767175,0.9768690899996997,0.9875100209118932,1.1220015401355992
AAP,2017-05-24,30.074977828805018,27.790820799152357,0.9174108338388657,0.9223237101797711,0.8931198469933925,0.8850746014942158,0.880861522625569,0.9678819529128438,1.0053551540484298,0.990991975459665,1.098790136760537
AAP,2017-08-15,23.972306577615626,29.82902093055499,0.8038091941139792,0.8253897903383907,0.7971005434114489,0.7709380283601429,0.7474682770820882,0.9214482360875278,1.0268479091585898,0.9671778983623133,1.232758987022981
AAP,2017-11-14,69.72115025594374,66.47167517276384,1.163592116042369,1.1165763066181638,1.101578402901693,1.073377218351069,1.0018077126774614,1.261043320565154,0.9595942523363631,0.9743992942523759,1.2587678300008807
AAP,2018-02-21,55.34936644324108,47.663804159019456,1.043335111690501,1.0011710656335537,0.9996931037461256,0.9955837148813838,0.9201444063927103,1.097845873254087,0.9595872451866118,0.9958893495920469,1.1931234549998828
AAP,2018-05-22,48.45107659762113,32.41940963200338,0.9730780049839861,1.0148835882360896,0.94770951489344,0.9641931067049831,0.9265551589455421,1.1218272946227195,1.0429622117014057,1.017393084645137,1.2107506863373414
AAP,2018-08-14,75.05351010227979,73.12626000661103,1.0759053684782784,1.0992645137462262,1.0338667665048964,1.0622698589777222,1.039290546530877,1.1665841683920115,1.0217111522558775,1.0274726815804764,1.122481265980949
AAP,2018-11-13,69.89001398807181,73.2520000635928,1.098853337740686,1.1127732675901363,1.0524434128386488,1.0710550004207018,1.0518069705163469,1.1812420612378212,1.0126676867343103,1.0176841693862226,1.1230597384783758
AAP,2019-02-19,56.58925064945058,86.68582134852652,1.0181325112924378,1.0313359710008954,0.980856963821209,0.9927201935922039,0.9785184831243726,1.0901806470081596,1.012968311651002,1.0120947602031374,1.1141134948491254
AAP,2019-05-22,55.98700426484575,59.24521851452135,1.047100328732941,0.9970659993889456,1.0021041392246488,0.98460394000227,0.9049670800521217,1.110034750644261,0.9522162986955222,0.9825365463155166,1.226602353955603
AAP,2019-08-13,32.13213716391229,26.808302730594704,0.9712953200562039,0.9287782841312552,0.9425839063872834,0.9156967385061732,0.8568198758974372,1.0139314094683567,0.9562264585785418,0.97147504036626,1.183365883531075
AAP,2019-11-12,38.19881941163155,43.6196870050596,0.9424380927227038,0.9581198570707117,0.9168582440898808,0.9289998288310275,0.9078871150162156,1.0142368537943698,1.0166395697172037,1.0132425975546515,1.1171398261074061
AAP,2020-02-18,52.448710498498016,55.33760927686246,1.0586392246159568,0.9983995807839772,1.0107785143473398,0.9749811180258895,0.8920448796536531,1.1335476224999752,0.9430970982075287,0.9645843319645899,1.2707293639083366
AAP,2020-05-19,68.03405647509419,67.78898005356088,1.0933240567917077,1.1482436829412728,1.0565325254461144,1.1059066197714171,1.0166376688427725,1.3189898630531554,1.0502317915794546,1.0467322047699903,1.297404083555695
AAP,2020-08-18,75.45047126009823,86.40225399764893,1.0512669889803952,1.0971971114605517,1.0199283946781104,1.055340656117837,0.9977009409825844,1.2187361128493792,1.0436902546751736,1.0347203407852006,1.221544515783566
AAP,2020-11-10,53.74282810287218,52.79557475569038,1.0188802857267558,1.0078769093606106,0.9833445203118965,0.9866818390115069,0.9675809637142019,1.0516750430158837,0.9892005208852416,1.0033938448129571,1.086911671948231
AAP,2021-02-16,46.470881985167196,64.40324985745409,0.998469669589267,0.9676816291577465,0.9697069275416678,0.9610947272452597,0.8873524931474176,1.0640022975942423,0.9691647714805542,0.9911187596460291,1.1990751204408656
AAP,2021-06-02,44.66224876600913,55.9105963906407,0.9883173093760237,0.9638369886807696,0.9679346356773526,0.9625835027039077,0.9120886665632798,1.0218104956550746,0.9752303025930915,0.9944715967626262,1.1202973275670918
AAPL,2016-07-26,45.86179571795964,58.46667176191423,0.9825850440356229,1.0004483965962545,0.9166328364566346,0.9209966311223863,0.9610304560061138,1.0432381968657671,1.018179955688379,1.0047606789678412,1.0855412441363153
AAPL,2016-10-25,68.68737328853851,77.27416737665297,1.009246118046743,1.0288692758560223,0.9457175232259181,0.9643308213556956,0.993717263820628,1.066599440912998,1.019443382004042,1.0196816678052933,1.0733429716337561
AAPL,2017-01-31,69.81272177471897,56.063502611899416,1.0059340769507832,1.0233599243308915,0.9442692246407768,0.9603917030586426,0.9890675763094953,1.0601156063349444,1.0173230510620834,1.0170740271917675,1.0718333425614361
AAPL,2017-05-02,71.60717261052363,58.24915941217637,1.0280637268172597,1.031983574058924,0.9644001244228808,0.9763537614632892,1.0070813492702975,1.0581485436645932,1.0038128446120744,1.0123948937144338,1.0507081125385724
AAPL,2017-08-01,53.8151995648638,58.13654655871607,0.9956869246522173,1.01799915462084,0.9474815275311657,0.9544132710756532,0.9767239832992177,1.0629167267789712,1.0224088811615317,1.007315966953519,1.0882467769334465
AAPL,2017-11-02,69.42364684718997,56.28183040611868,1.0436808306607837,1.0675481972521963,0.9821146357883301,1.0008910063510548,1.0060444150760965,1.1370616194378553,1.0228684535446546,1.019118308472873,1.1302300399449547
AAPL,2018-02-01,35.784308849630236,45.03125078181751,0.9689677033878803,0.9675372185283109,0.934575982837622,0.927801003986527,0.9305126437690998,1.0076302598594806,0.9985237022301487,0.9927507458189495,1.0828764838465934
AAPL,2018-05-01,49.45026127228483,52.54677760662414,1.0029904511816494,0.9964076188568001,0.967156818697248,0.9544740293084599,0.9464490173387466,1.0519342929868845,0.9934367946204335,0.9868865222851123,1.1114537325473106
AAPL,2018-07-31,50.82058964102399,53.03679046688656,0.9924289199299345,1.0085185833552819,0.9566842324031137,0.9640104525478619,0.9733947901819832,1.0462720663534049,1.0162124088710387,1.0076579292274372,1.0748691865895406
AAPL,2018-11-01,53.09697459532335,47.264543564632355,1.0186919492169435,1.0050019789454019,0.9814937408316572,0.9775339724561317,0.9624069890892204,1.0515419774824026,0.9865612265984187,0.9959655694063111,1.0926167301398504
AAPL,2019-01-29,46.024788440079554,63.11141418093521,1.0024410106680146,0.9992548472348587,0.9680349158094794,0.9448801629690798,0.9358137472558272,1.0719231351114318,0.9968215950871437,0.9760806635563993,1.1454449544631404
AAPL,2019-04-30,57.01486114699421,53.97456890890226,0.9875613326174509,1.0178819060970665,0.9628610418320692,0.9914361553545519,0.9547967401869312,1.0898931379520942,1.0307024713080384,1.029677297430283,1.1414923114826656
AAPL,2019-07-30,61.750434600456394,49.7227813376779,1.0105273265779924,1.0288293685083687,0.9859269623756093,1.0050184136381104,0.9910772543510139,1.06957148484496,1.0181113775441915,1.0193639610144143,1.0792009201596968
AAPL,2019-10-30,65.53291393252005,67.95042510737586,1.009800124593785,1.0543470834948383,0.9897258706630413,1.0241233712781068,0.9705046224365733,1.1540457716089174,1.044114630030347,1.0347545735992754,1.189119294158065
AAPL,2020-01-28,65.93319917402498,64.8718167266658,1.007545441816727,1.0589325345771565,0.9972343221800192,1.0368507758985182,0.9626632499972295,1.176595724293685,1.0510022581887448,1.0397263239314656,1.2222298132779779
AAPL,2020-04-30,60.589762630713835,62.919442306465285,1.0441269991691664,1.112010791020051,1.0320124793615684,1.0541499545981459,0.972271429822333,1.2986602708879265,1.0650148802826676,1.0214507825043668,1.3356972457014762
AAPL,2020-07-30,58.648154213925075,49.35107005412764,1.00550766810603,1.0290682164358835,1.0002297689963928,1.025009599867013,0.9644406193608498,1.1029793562031147,1.0234314954297983,1.0247741385416709,1.1436467254293756
AAPL,2020-10-29,49.04426559857165,31.924344171177566,0.9882877446175801,1.00178376573614,0.9856315017878932,0.9854570754681516,0.9359551547457597,1.07757278089077,1.0136559632476088,0.9998230309000624,1.1513081320477143
AAPL,2021-01-27,67.3483365059619,59.66595465959565,1.0597143337260033,1.078257048726067,1.0334344789004577,1.0690201222331281,1.0008222809755147,1.1686790903366269,1.0174978429657233,1.0344343488234808,1.1677188973026258
AAPL,2021-04-28,58.284754733039414,49.05080580919221,0.9984055509358118,1.0436835014019508,0.9976941637316028,1.0195236512757944,0.9569409337909445,1.1477193054247432,1.0453502591443924,1.0218799391013216,1.1993627452825386
ABBV,2016-07-29,69.89449517579638,55.90762557345693,1.032759376492652,1.0598625181510768,0.7949498768215669,0.8079464391591136,0.9919002786615803,1.1378229735394803,1.026243423468562,1.0163489079204724,1.147114279547134
ABBV,2016-10-28,28.16733761967008,36.12091295028512,0.9469402502704847,0.928307990748641,0.7377359156875681,0.7242931013698115,0.8881083658745675,0.9723193697935925,0.9803237220970156,0.9817782840283329,1.094820640312399
ABBV,2017-01-27,39.555086141947164,39.60820758759281,0.9800584456411355,0.9725584120286009,0.7709035504249785,0.7666124884519193,0.9473293070247814,0.9991680779256916,0.9923473608682304,0.9944337239455006,1.0547209618835895
ABBV,2017-04-27,68.14336102397206,73.75497867764722,1.0262503576025077,1.0218911141381986,0.811692942729206,0.8137809647651858,1.0038610931599516,1.0405806429482622,0.9957522611982392,1.0025724284714848,1.036578317496821
ABBV,2017-07-28,41.932289515682434,44.155617303969684,0.9679479524655992,0.9781671568530635,0.781182940933028,0.7876085988792797,0.9506866297152367,1.0072836770149065,1.0105575969879719,1.0082255482161158,1.0595328108449602
ABBV,2017-10-27,56.402295514256714,53.33076513995845,0.9908206476216893,1.023031743303229,0.8064569225556945,0.8291859479480101,0.9528030333998242,1.1044370115165505,1.0325095119473513,1.0281838059251651,1.1591451462698021
ABBV,2018-01-26,88.1942398055696,79.81876463692014,1.1708453697242227,1.2240068363132728,0.9379799197156553,0.9800319901695348,1.102778219669864,1.3751807098198305,1.0454043445562513,1.0448325913700023,1.2470147535481024
ABBV,2018-04-26,53.24502584982141,62.116839184826524,1.0471883645128144,1.0160671090693303,0.8559675205333788,0.8252520742020876,0.8772127516488856,1.2071468701023176,0.970281129452806,0.9641161076857783,1.3761164185464232
ABBV,2018-07-27,41.65116954757778,35.16692227021362,0.9740077891324662,0.9659865168289323,0.8119457145764243,0.7966796881845479,0.9129704138080745,1.0255394954587866,0.991764673349606,0.9811982179130778,1.1232998133873553
ABBV,2018-11-02,33.76761689378593,46.296150597070955,0.9667072913930479,0.8991750640109825,0.8097818815626631,0.7680830722922585,0.7966763034108624,1.0319427263736736,0.9301420109444402,0.9485061221795467,1.2953099294601205
ABBV,2019-01-25,36.159443326637714,30.65284278384793,0.9318546498767676,0.9312894810474923,0.7916360764802057,0.7844860232410306,0.879152046203721,0.9900007105370885,0.9993935010901647,0.9909680048047256,1.1260858856121927
ABBV,2019-04-25,47.84385788558461,39.89874755001965,0.9953138570843021,0.9919563162045624,0.8580810825227974,0.8508235897179095,0.9577358517016629,1.028712829823755,0.9966266511253291,0.9915421829560086,1.0741091377084644
ABBV,2019-07-26,37.670329321960246,21.057387020683237,0.9884755939681683,0.9510485042254784,0.8625555370768471,0.830907211282242,0.8578777821787734,1.0669227787807873,0.9621365565613598,0.9633086515195769,1.2436768977407215
ABBV,2019-11-01,78.8128115572076,83.74776995722753,1.0485139082670316,1.0902582045098907,0.9281994771995363,0.9592108251688368,1.0134634184520201,1.1796453609359248,1.0398128207110322,1.0334102191727845,1.1639742880288009
ABBV,2020-02-07,68.6220527235748,45.60825794270836,1.0907264530230163,1.064492687272642,0.9636152174246557,0.9601793590064084,1.0044746493714292,1.132138740753954,0.9759483547156429,0.9964344083031088,1.1270953841019418
ABBV,2020-05-01,55.52185545243424,62.74297031776305,1.0010775038365667,1.0721565524537615,0.919590102001511,0.9345407446783744,0.9264678095158377,1.2722146060645765,1.0710025431045935,1.0162579421465314,1.3731881377825985
ABBV,2020-07-31,42.73161030569773,34.081046326261585,0.9714763415114468,0.9766647933858079,0.9030527564502013,0.9056715765257803,0.9445568198476707,1.011032448590255,1.0053407907662362,1.0028999635479474,1.0703775859172824
ABBV,2020-10-30,49.99328866347703,30.642174434211086,1.0166352462659825,0.9993378667161917,0.9512070657289812,0.9279320300221278,0.959900319991505,1.042154844172535,0.9829856582158424,0.9755310525484627,1.0856906935730137
ABBV,2021-02-03,52.440812787227756,39.42248659404006,0.9961036060252438,1.006651515570803,0.9544102498420194,0.9534692679689287,0.9418264442314648,1.0810599011535207,1.010589169120317,0.9990140698161546,1.147833454640012
ABBV,2021-04-30,63.95795305985432,65.67981095615892,1.0122406476053847,1.041982246033641,0.9696025237019683,0.9835797635278593,0.9853441192778603,1.1055286460820106,1.029381944400884,1.014415432596571,1.1219721358790178
ABC,2016-08-02,76.8034242385693,49.24552977484461,1.0401053962945703,1.0854779542076458,0.9430309233144423,0.9699233900703023,0.9854472562744377,1.2081107605716033,1.043623038660041,1.0285170571727826,1.2259517217988538
ABC,2016-11-02,43.383673607762226,38.79098120724466,0.9836088644138449,0.9555479638356423,0.906082728627362,0.8721385182969544,0.8754876724853814,1.0517244976062778,0.9714714846587676,0.9625374049654051,1.2013013211489156
ABC,2017-01-31,61.27489660761879,48.854219168474216,1.02967032421592,1.058516813914509,0.942220781851303,0.9596701049378841,0.9851865060451769,1.1436413807096855,1.0280152676251548,1.0185193570580093,1.1608374390962704
ABC,2017-05-04,59.25979399858619,50.264698366489824,1.051312286466177,1.014792589544787,0.9490894577593092,0.9341467845099902,0.9511287844834779,1.0875904566116148,0.9652627507625299,0.9842557799718935,1.1434733911478079
ABC,2017-08-03,23.521076024354358,33.7563948745603,0.8887480011344949,0.876165323240505,0.8230319119502636,0.8141562460647056,0.8284328053767938,0.9297346348086668,0.9858422433829072,0.9892158909555206,1.1222812867554155
ABC,2017-11-02,29.813395501990584,31.08291488625754,0.9236689340680497,0.9106284570361491,0.8655606509842868,0.8472734631459069,0.8568194702640384,0.9716488242745531,0.9858818711435197,0.9788724362439717,1.1340181426726086
ABC,2018-02-06,33.80210472306621,31.528473830938182,0.9109137340587868,0.9350038862492367,0.8658194755468622,0.875278247695446,0.857258182745321,1.0282577299671511,1.0264461400566556,1.010924647014448,1.1994726334069086
ABC,2018-05-02,54.405187321173315,75.57125991115961,1.010403859261783,1.0444180184612475,0.945946120651587,0.9486423815738324,0.977688420821039,1.1209237752162575,1.0336639244671093,1.0028503324485207,1.1465040920449208
ABC,2018-08-02,24.39322654665716,17.155138633001997,0.948319478624813,0.9150205292591791,0.8914450749323327,0.8673743435730003,0.8472150547370877,0.9946236067152702,0.9648863593797294,0.9729980769020911,1.173991893975405
ABC,2018-11-06,38.8689563012579,17.629639123160743,0.9608417220882899,0.9366322035149128,0.8978069670605219,0.8898274515171721,0.8833712501218725,0.9967277406193326,0.9748038433210829,0.9911122147230877,1.1283225942454218
ABC,2019-01-31,65.31398908524477,71.91832804545786,1.0536605378478747,1.0917020751781845,0.9922160124573004,0.997192017381303,1.0154228729646673,1.1803723882973995,1.0361041682437975,1.0050150419480524,1.1624441596939208
ABC,2019-05-02,54.87769257068514,56.28753252202489,1.043501767675256,1.0187192308479776,0.97910882275851,0.9645258262556928,0.9604884490467448,1.0844663221742588,0.9762506038849461,0.9851058471092811,1.1290779428431006
ABC,2019-08-01,64.99086305589765,42.60613807995071,1.0557016151952507,1.05559629424309,0.9956897731477152,1.0092081794576455,1.00725772325886,1.108808305160718,0.9999002360604128,1.0135769259406915,1.1008188664697487
ABC,2019-11-07,45.865740927610034,28.59173978548067,0.9746428379319642,0.9959567901718313,0.9380670947059059,0.9440575873306811,0.9321001970227014,1.0692062875022796,1.0218684746969382,1.0063859959043264,1.1470937254573277
ABC,2020-01-30,52.57369076316348,46.81253654481732,0.9862314430184576,1.0210146057833374,0.9585901964981088,0.9706272817048496,0.9588794092954888,1.0917604686963327,1.035268762734255,1.0125570710515446,1.1385795315997815
ABC,2020-05-07,52.542997605404075,64.53325730764999,1.0076648539477595,1.018334041576535,0.9771156845416823,0.9819001634159447,0.9676450006435928,1.0746272314186835,1.0105880319105864,1.004896532672594,1.110559379425239
ABC,2020-08-05,55.25590296208561,65.79247217199561,1.0014432490638596,1.0228114469111798,0.975918135851577,0.9916334244879293,0.9734343325772047,1.0774655059447171,1.0213374026609046,1.0161030808415497,1.1068702529651753
ABC,2020-11-05,69.59335173190209,61.97370920769399,1.0633180117107348,1.0764099986876556,1.0264558472178054,1.0422591874006246,1.0233346631497047,1.135292011187734,1.0123123908677685,1.0153960252899858,1.1094044324595025
ABC,2021-02-04,64.2967141942287,64.91505693201368,1.0491925967068367,1.077652879083883,1.0258824717111235,1.0446351707124555,0.9857808697356386,1.1884092881191968,1.027125889437627,1.018279578332256,1.205551177350295
ABC,2021-05-05,49.730702649972734,59.60078875019912,0.9815981391562217,0.9985685121937417,0.9659389392291796,0.9852472910350899,0.9604282689923525,1.0398632540133115,1.017288513863838,1.019989205343889,1.0827078789593516
ABMD,2016-07-28,58.757852521400416,47.78018453999355,0.9881736355776174,1.0384205518341436,0.9983678326386817,1.0296263682736562,0.9280512882577872,1.1785847087179153,1.050848266385042,1.0313096382045466,1.2699564384318132
ABMD,2016-10-27,19.279986805995406,11.638735091915734,0.8379845224384977,0.821479963259673,0.8559415095998456,0.8377176621066481,0.7557962908314594,0.8996669422746847,0.9803044582126681,0.9787090037241946,1.1903563872812233
ABMD,2017-01-26,36.35425179625372,32.31102317082882,0.9446526020454955,0.9313438363522586,0.9461055772669668,0.9375262675852142,0.8885569210321588,0.9784598721430426,0.9859114708789043,0.9909319743082631,1.1011786065505533
ABMD,2017-05-04,60.416655344736,54.03549191772529,1.0116521589311964,1.0348209889056845,1.0092273369254894,1.0331341768411193,0.9827267879028376,1.092747364316189,1.022901972550492,1.0236882603561452,1.1119543883078
ABMD,2017-07-27,49.06958568263713,38.61113594382043,0.9876346995778377,0.995705261622254,0.9889121478379118,0.9996482873704994,0.9698228020593312,1.0230070941749032,1.0081716064126403,1.0108565149655209,1.0548391850579715
ABMD,2017-10-26,66.54370487559122,48.93956765336053,1.0331258903270537,1.0644577891993103,1.032555968115852,1.0624286909084684,0.9866198453458348,1.1556295054208037,1.0303272806979389,1.0289308509321062,1.1713017033584265
ABMD,2018-02-01,86.38897210448876,90.70592050310968,1.0830017771726836,1.1881323106938653,1.0862335282600348,1.157038102243965,1.0056360748949762,1.4515500971185553,1.0970732788598356,1.065183565174376,1.4434149026228484
ABMD,2018-05-03,70.19652902993056,56.11663449015182,1.099901948541527,1.1323346210010263,1.0948891400236824,1.1283960391400103,1.0512085706544474,1.2270294882411352,1.0294868760824594,1.0306030061779616,1.1672559780189269
ABMD,2018-07-26,36.38794637191226,56.07834024656907,0.9158596490755858,0.9123744217768267,0.9208332926020326,0.9284779647069306,0.8521717839898697,0.9817298342997302,0.9961945836326811,1.0083019067254793,1.1520327858114117
ABMD,2018-11-01,51.86328480404553,42.68726924022641,1.061640822639551,0.9699449315115883,1.0599935348135578,1.010501246923921,0.8110787519653381,1.2062044765675244,0.9136281412954903,0.953308877588256,1.4871607395024846
