Ticker,Earning Date,RSI,MFI,adjclose_SMA_12,adjclose_SMA_30,adjclose_EWMA_12,adjclose_EWMA_30,adjclose_UpperBand,adjclose_LowerBand,SMA_12_SMA_30,EWMA_12_EWMA_30,UpperBand_LowerBand,cs_last5
ABMD,2017-10-26,66.54370487559122,48.93956765336053,1.0331258903270537,1.0644577891993103,1.032555968115852,1.0624286909084684,0.9866198453458348,1.1556295054208037,1.0303272806979389,1.0289308509321062,1.1713017033584263,0.0910666666666666
ABMD,2018-02-01,86.38897210448876,90.70592050310968,1.0830017771726836,1.1881323106938653,1.0862335282600348,1.157038102243965,1.0056360748949762,1.451550097118555,1.0970732788598356,1.065183565174376,1.4434149026228484,-0.0172
ABMD,2018-05-03,70.19652902993056,56.11663449015182,1.099901948541527,1.1323346210010263,1.0948891400236824,1.1283960391400103,1.0512085706544474,1.2270294882411352,1.0294868760824594,1.0306030061779616,1.1672559780189269,0.0340222222222222
ABMD,2018-07-26,36.38794637191226,56.07834024656907,0.9158596490755858,0.9123744217768268,0.9208332926020326,0.9284779647069306,0.8521717839898697,0.9817298342997302,0.9961945836326812,1.0083019067254793,1.1520327858114117,0.0823166666666666
ABMD,2018-11-01,51.86328480404553,42.68726924022641,1.061640822639551,0.9699449315115884,1.0599935348135578,1.010501246923921,0.8110787519653381,1.2062044765675244,0.9136281412954904,0.953308877588256,1.4871607395024846,0.0
ABMD,2019-01-31,60.239888945399855,76.73534454274007,1.042080600837692,1.0930948645896814,1.0417923092342505,1.0637997271485815,0.9799504378248058,1.235776837575074,1.0489542399224985,1.0211245732179643,1.2610605494683238,0.3352
ABMD,2019-05-02,38.53725601190473,49.07125348101688,0.9915767196488816,0.94740491578864,0.9756153897546778,0.9383480428146916,0.8390390368513215,1.087914205471696,0.9554529639664364,0.9618011899654872,1.296619296230046,0.2869
ABMD,2019-10-31,71.99758672990644,78.3718320689674,1.144463897077722,1.1759063396524057,1.131675628988552,1.1447402677636334,1.0536719032718729,1.3302229242573012,1.0274735119692016,1.0115445083736214,1.262464074563134,0.2121333333333333
ABMD,2020-02-06,62.83027745299794,56.279399924003904,1.0472950516294883,1.0861064609169082,1.0440643419469733,1.064214971514914,0.994864067122916,1.1957750936358442,1.0370587154279334,1.019300179843671,1.2019482190104125,0.0932444444444444
ABT,2016-07-20,69.52729155604445,70.36455516092164,1.0246637255787994,1.0815900786428705,0.9266709497125856,0.9524858514563408,0.9817120111230316,1.2040928782766418,1.0555561318733278,1.027857678879177,1.226523526893816,0.0910666666666666
ABT,2016-10-19,37.46895210442179,47.73875867230889,0.9634261073546888,0.9644889642795076,0.8801631062875712,0.8694112725094704,0.930408475111191,1.0011610934728312,1.0011032054422286,0.987784271231896,1.0760446838719788,0.0
ABT,2017-01-25,57.997255935256526,45.74056378304577,0.9918116043308658,1.0234156825720224,0.9134189277140732,0.9237404465311708,0.9654190823131412,1.0888258210848245,1.031865001481283,1.0112998740270558,1.127827117810848,-0.0455333333333333
ABT,2017-04-19,46.51278148468955,43.59540389939666,1.0020731349304814,0.9856597057462336,0.9184356306681752,0.9114332424180454,0.9551662041929232,1.0181644132848129,0.9836205276719784,0.99237574412805,1.065955232519057,-0.05135
ABT,2017-07-20,74.23666338461935,64.64951700919316,1.0455265058791543,1.0534166106460865,0.9600081597619378,0.9761803927901334,1.0185006385560469,1.0908115256244344,1.007546537292517,1.016845932884785,1.0709973900172556,0.1915333333333333
ABT,2017-10-18,70.6241038770358,70.45536212715182,1.0210107707720142,1.050839013461652,0.9489657342867982,0.970697748782576,0.9967266775319056,1.1111641657480789,1.0292144251006128,1.0229007367817242,1.1148133092008166,0.3027666666666666
ABT,2018-01-24,79.1490459962281,68.03436284653665,1.0433759389531787,1.070596359204182,0.9716923323145537,0.9912779700800548,1.0104393602618402,1.13836975653305,1.0260887943019978,1.0201562131491233,1.1266086826210515,0.0641333333333333
ABT,2018-04-18,50.10421365265953,58.558121005323926,1.012190666799866,0.9870609849436254,0.9424559727870508,0.9349546934452516,0.9310851267542012,1.0501977699169271,0.9751729761195188,0.9920407111224344,1.1279288431745842,-0.0986666666666666
ABT,2018-07-18,67.5033150031,80.51641236807554,1.0411199243820968,1.0437037886935965,0.9746116738186316,0.9821589280287196,1.0098742837888477,1.0798783405200831,1.0024818123743364,1.0077438577977595,1.0693195755699356,0.1725333333333333
ABT,2018-10-17,52.85142820675721,34.925055758066435,0.9959832879998908,1.0083146116422408,0.9452022094550766,0.9538451444497512,0.9432064279048514,1.083077923647426,1.0123810547736332,1.0091440063387678,1.1482936201498029,0.2450333333333333
ABT,2019-01-23,50.7398813512818,54.24602922474902,1.0039896819652532,1.0056291383263911,0.9491183142296546,0.9511774417695638,0.958263837880956,1.0579202819784743,1.001632941444108,1.002169516180478,1.103996874512026,-0.0612499999999999
ABT,2019-04-17,25.71937987396835,38.41601854638688,0.9367544629743876,0.9317612005998834,0.8989863757966066,0.8953484681204399,0.9000416681727023,0.9657981419608704,0.9946696145341553,0.9959533227931924,1.073059366153202,0.0257333333333333
ABT,2019-07-17,64.19212970667422,70.27691918660923,1.0127983467638713,1.0297895939399069,0.9722348749677135,0.9880117915715156,0.9856935452193704,1.0780157758011832,1.016776535260278,1.0162274744611748,1.0936622046776885,-0.1238666666666666
ABT,2019-10-16,50.53161979546052,46.154790366423214,1.0177337465570957,0.9950393873312828,0.9714887006736808,0.9591770360924304,0.9510017250061994,1.0433535492065806,0.9777010840973036,0.9873270120664164,1.097110049090373,0.1646333333333333
ABT,2020-01-22,77.04052096471244,65.81800540016553,1.054709933750261,1.062198592738466,1.0080712106907848,1.022035135461231,1.023267988074258,1.1042086130686124,1.0071002071266908,1.0138521213802718,1.0791001242467095,0.2740666666666667
ABT,2020-04-16,69.58937436210545,84.00297668250529,1.141878175458785,1.2174138173143807,1.088175924872444,1.13411480994148,1.036509775725574,1.474816346366418,1.06615035078085,1.0422164137424936,1.4228677634362128,0.1468
ACN,2016-09-29,73.3449706373506,77.34307984376103,1.0747165367147382,1.0701372258174626,0.9643694835375366,0.9721950887332356,1.02399706737967,1.1206316291375014,0.9957390523539592,1.0081147374831825,1.0943699594815364,0.2545333333333333
ACN,2016-12-21,42.05040834007176,59.981139742693415,0.961866628702196,0.980188383116148,0.8884111460342524,0.8984801488181822,0.939021257816936,1.025130580877629,1.0190481235830715,1.0113337195608998,1.0917011434446997,0.0501833333333333
ACN,2017-03-23,43.29843786690536,59.043816506501855,0.9726225041507226,0.9844806074439466,0.8961502383226527,0.9064882878312536,0.9491446744841496,1.0225493401711356,1.0121918866185171,1.0115360673540084,1.0773376995734405,-0.0718333333333333
ACN,2017-06-22,38.37291102009204,34.779784857473885,0.9655426054869676,0.9815634135394068,0.9008742922134426,0.90992333755099,0.9439693937277064,1.022276031596989,1.01659254388299,1.0100447370024443,1.0829546364422389,0.2533499999999999
ACN,2017-09-28,59.610072433872624,48.612883896582765,0.9979685613941996,1.0252322809766137,0.929356066612422,0.9457674610672956,0.9706166065347928,1.0863607695220598,1.027319216894293,1.0176588877443866,1.1192480761281085,0.0754333333333333
ACN,2017-12-21,71.93444886468282,88.25330808379779,1.019296274033226,1.039566833076013,0.9558342408855126,0.9737173457730544,1.0004203542066132,1.0819016786475346,1.019886817561472,1.0187094206532863,1.081447087814942,0.3551
ACN,2018-03-22,33.77491944383689,48.90863059275309,0.937350685689788,0.9415068825274268,0.8831788432327325,0.8836218377009075,0.9013027154169528,0.9854652658219272,1.0044339828210402,1.0005015908969848,1.0933787826946022,0.0514333333333333
ACN,2018-06-28,61.38871733626672,40.5899258571304,1.022935635819544,1.0337740847788188,0.9727391651127418,0.978670746686685,0.9913216821431504,1.0800251276033157,1.01059543590012,1.006097813048635,1.0894799811786582,0.1909
ACN,2018-09-27,50.4758392565904,65.12540555397456,0.9870178451095398,1.0042778277894806,0.9364205820692812,0.9486726460553988,0.9683625018372132,1.0429598748421331,1.017487001643851,1.013083932818994,1.0770345535513728,0.2974666666666667
ACN,2018-12-20,27.564367295430827,32.41935294023823,0.9210527283104364,0.9001569382764719,0.8879401040195285,0.8684726945547243,0.8466944663845584,0.9608259674445372,0.9773131446314748,0.9780757627944958,1.1347965595515557,0.2458499999999999
ACN,2019-03-28,77.46661763408048,69.07636259903707,1.0500319974230845,1.0703761579181486,1.0009768522428215,1.0221545068392088,1.0269397838598366,1.1176492621240748,1.0193748005251184,1.021156987345847,1.088329890116146,0.0674333333333333
ACN,2019-06-27,52.72649285171476,43.6332483318251,0.9908585390702914,1.0082552603286743,0.9576799363019838,0.9685988001992188,0.973614692312546,1.0454517431915071,1.0175572198981162,1.0114013706284768,1.0737838607471426,0.0377166666666666
ACN,2019-09-26,46.60137439648582,39.837319062123264,0.9943755488923935,0.9868399819519952,0.95807354034424,0.9551145121873632,0.9587225093920126,1.0166565475361304,0.9924218098998993,0.99691148118357,1.0604283696028556,0.1796999999999999
ACN,2019-12-19,71.99613974496401,70.7042802365381,1.023910079557256,1.0455760071414983,0.9883114506456108,1.0086214887003564,0.9966564200344796,1.099545785228916,1.0211599905273037,1.020550240555726,1.1032345381278703,0.2161999999999999
ACN,2020-03-19,38.42565323570455,45.29927994482521,0.9543929776448864,0.8384055817965022,0.9283613137696832,0.8482960462884951,0.676423411245426,1.1023944403845785,0.8784699818992786,0.9137563507939848,1.6297402219637218,-0.0986666666666666
ADBE,2016-09-20,51.3712123604904,48.98123052768395,0.999486809760391,0.9968100783529494,1.00330836709096,1.0034139079748383,0.970021805666205,1.0251199499405992,0.9973218942148088,1.0001051928672582,1.0568009337032926,-0.1906333333333333
ADBE,2017-03-16,74.06440316423854,66.71260849363993,1.013446333812161,1.0302261273766584,1.0129250974114783,1.0330073621129274,0.9915910452340856,1.0719939242090497,1.0165571604579977,1.0198260115706177,1.0810847166898154,-0.1060666666666666
ADBE,2017-06-20,56.745529110229285,46.04685624419815,1.0052255408541462,1.0109989721717694,1.0083587265324787,1.016357969729774,0.9711192384665036,1.0542943538435816,1.0057434188477916,1.007932933971626,1.0856487155052348,-0.1468
ADBE,2017-09-19,63.76606138514615,60.70427487713275,1.007538347714992,1.0284949093820996,1.0097058576681084,1.0252292389379942,0.9851661582404044,1.075810294865028,1.020799765800116,1.0153741618432686,1.0920089833237088,0.1646333333333333
ADBE,2018-03-15,67.64925071496114,67.39885951018556,1.017802734716794,1.0674103194433768,1.016485697396668,1.054235840316996,0.9671523169435816,1.190858385363298,1.048739881545304,1.0371378987594315,1.2313038644488572,0.1053333333333333
ADBE,2018-06-14,70.96477301516151,80.60562711334076,1.024030287282782,1.059755856451016,1.026577811853988,1.0575121901726876,0.9918465956062276,1.1376477590507816,1.0348872192667566,1.030133495933282,1.1469997115384951,0.1646333333333333
ADBE,2018-09-13,61.62158631605391,65.37077069468576,1.0153711963725178,1.0407482630096618,1.0178912879126112,1.0344419719049198,0.9898796925709272,1.097128187675181,1.0249928959259484,1.0162597756645009,1.1083449796062657,0.2122333333333333
ADBE,2019-03-14,68.01711273636221,69.3559137619602,1.0269141878010586,1.036228708432075,1.0253033487222765,1.0425484926694906,1.0016871443133168,1.0732375735987896,1.0090703982296336,1.016819552933973,1.0714299167076984,0.0
ADBE,2019-06-18,51.87520035609091,60.79266573005901,1.0096270604553614,1.0053783860737286,1.0047277778084491,1.0062220356092335,0.9728225878764916,1.0401886082448697,0.9957918378497932,1.001487226524227,1.0692480018534791,0.1272666666666666
ADBE,2019-09-17,49.27251680496401,55.44739622894333,1.0102973292891115,0.9969033237452338,1.0089505732259016,0.9960904112569648,0.9627039991647952,1.0336219545473275,0.9867425111840072,0.98725392272902,1.0736653794354842,0.0
ADBE,2020-03-12,32.231287547442705,28.51584356678488,0.8480775681440876,0.8026887740640152,0.8601759956265257,0.8280013003900871,0.7115076362705013,0.9206751504205506,0.946480374219306,0.9625952184203844,1.2939778907313482,0.0
ADI,2016-08-17,63.036695034239806,59.92917086531457,1.0050619742958449,1.036799477770646,0.8903464478720002,0.9152000984869176,0.9615742709573132,1.1247935404874343,1.0315776581807672,1.0279145838952013,1.169741718824928,0.0910666666666666
ADI,2016-11-22,82.45965610375771,80.7075236502437,1.0856285493108222,1.1278976088700197,0.9588212929846998,0.9900200379746474,1.0392872270453712,1.2330263266709416,1.0389351031584704,1.032538644289834,1.186415357163927,0.1468
ADI,2017-02-15,75.24939627672396,73.26492756587444,1.0625232847418316,1.0940735150019656,0.948329942057334,0.9721319241860892,1.026919012862755,1.1706255872892235,1.029693683623884,1.0250988406810382,1.1399395401452894,0.0910666666666666
ADI,2017-05-31,73.26410088119894,86.56163525233791,1.0466194221283291,1.082409149933493,0.9409668151144224,0.9611758711256104,1.0118112654206577,1.1635977493655751,1.0341955509791556,1.0214769061847635,1.1500146214341789,0.0
ADI,2017-08-30,69.02186438071018,68.74991741243218,1.0550614649093666,1.0584562160940685,0.9524193281801008,0.957118072739313,1.0253716428858664,1.0937469834930795,1.0032175861763597,1.0049334829945027,1.0666834713848472,0.1702
ADI,2017-11-21,51.105496935359234,50.277499751904415,0.993592170576977,0.9994756535533288,0.906873067084205,0.9166163687620096,0.9728481097577214,1.0276018460025216,1.005921426467094,1.0107438428060629,1.056281896110623,0.1272666666666666
ADI,2018-02-28,52.99805525489608,50.314560016577445,1.0239178266485849,1.0003217069784467,0.9262220038743466,0.926542470600691,0.912331143684758,1.107096591735644,0.97695506508821,1.0003459934281456,1.2134810911576033,-0.1702
ADI,2018-05-30,58.82837790823313,68.8153468918009,1.002092752895369,1.0344416667964087,0.9276632624720867,0.9421423335472184,0.9705499175624466,1.1073382554787408,1.0322813569977165,1.0156081108963473,1.1409390031785698,-0.1227333333333333
ADI,2018-08-22,56.65466072116,60.84260977481245,1.0218449459744614,1.012410345026729,0.946612670905631,0.9409728223205224,0.9807543578290056,1.0461780238182246,0.9907670914409276,0.9940420736395672,1.066707494559637,-0.1227333333333333
ADI,2018-11-20,54.90796703595581,69.15797150525326,1.0177203647501902,1.0493393212084463,0.9508994740412764,0.95397440189413,0.9748568866037324,1.1361447022324604,1.0310684128503385,1.003233704441738,1.1654476855476017,0.0
ADI,2019-02-20,72.49804548014126,71.3407057087125,1.0376162808835696,1.1080415209708443,0.9713366872361744,1.020112979713476,0.9705040645161016,1.2909986899205856,1.067872142510433,1.050215639044881,1.3302352222134015,0.1858
ADI,2019-05-22,37.28950680055669,32.72426012520032,0.959545935920728,0.913445924458165,0.9087621857926864,0.8807650662904375,0.8303141299451808,1.0150762699438551,0.9519564309150788,0.96919202851973,1.2225207705556844,0.0
ADI,2019-08-21,42.48800548555312,38.63761142137132,0.984645603843075,0.9491081905623668,0.9256886833221224,0.9143599699773082,0.8765375509899769,1.0347801099340943,0.96390842233794,0.987761853905184,1.1805314087974847,0.1404999999999999
ADI,2019-11-26,59.65572423566801,59.7215121292577,1.024119568276252,1.038381586598897,0.975463064641372,0.9803148852341056,0.9919544794722804,1.08936800388234,1.0139261261716248,1.0049738639714845,1.0982036236802757,0.0
ADI,2020-02-19,64.28065012608755,51.18893888915751,1.065888556505876,1.059196715207216,1.0058085321596997,1.0128657158260042,0.9977944738549362,1.1286516402794515,0.9937218189858452,1.0070164285156251,1.1311464132678086,-0.1204
ADM,2016-11-01,78.69679529521484,75.66649303632353,1.0875044883470024,1.0951813502934171,0.9084015616483349,0.919011094269222,1.0487837069900885,1.1458742275033014,1.0070591542643503,1.0116793421200596,1.0925743981967966,0.2557
ADM,2017-02-07,50.66174447630426,31.811039491779997,1.005052697151214,0.9972268090834528,0.8560625137180154,0.85133016154301,0.966247689845336,1.030258185521117,0.9922134549860484,0.994471954910802,1.0662464669757987,0.0
ADM,2017-05-02,27.63481336940396,50.384584388779885,0.9267550984518752,0.9220114207901592,0.7971146724790455,0.7937217957585714,0.8892778047671259,0.957246926691202,0.9948814118534228,0.9957435525431714,1.0764318209222314,-0.1807666666666666
